url,Product link,Product link_link,Thumb image,Thumb image_alt,Thumb image_link,Brand value,Brand value_link,Product value,Product value_link,Strike value,Strike value_link,Price value,Price value_link,Discount value,Discount value_link,Sizes value,Sizes value_link,Selectasize numbers
http://www.myntra.com/women-footwear,"Adidas NEO\nWomen Black Piona Sneakers\nRs. 3,599Rs. 2,159(40% off)\nSizes: 5, 6, 7, 8",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-piona-sneakers/1416041/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1416041/2016/7/25/11469440684749-Adidas-NEO-Women-Casual-Shoes-6781469440684561-1_mini.jpg",Adidas NEO Women Black Piona Sneakers,http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-piona-sneakers/1416041/buy?src=search,Adidas NEO,http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-piona-sneakers/1416041/buy?src=search,Women Black Piona Sneakers,http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-piona-sneakers/1416041/buy?src=search,"Rs. 3,599",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-piona-sneakers/1416041/buy?src=search,"Rs. 2,159",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-piona-sneakers/1416041/buy?src=search,(40% off),http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-piona-sneakers/1416041/buy?src=search,"Sizes: 5, 6, 7, 8",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-black-piona-sneakers/1416041/buy?src=search,5; 6; 7; 8
http://www.myntra.com/women-footwear,"FILA\nWomen Grey Elvey Lite Running Shoes\nRs. 2,699Rs. 1,889(30% off)\nSizes: 3, 4, 5, 6, 7",http://www.myntra.com/sports-shoes/fila/fila-women-grey-elvey-lite-running-shoes/1523375/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1523375/2016/10/2/11475403417062-FILA-Women-Grey-Elvey-Lite-Running-Shoes-4501475403416869-1_mini.jpg",FILA Women Grey Elvey Lite Running Shoes,http://www.myntra.com/sports-shoes/fila/fila-women-grey-elvey-lite-running-shoes/1523375/buy?src=search,FILA,http://www.myntra.com/sports-shoes/fila/fila-women-grey-elvey-lite-running-shoes/1523375/buy?src=search,Women Grey Elvey Lite Running Shoes,http://www.myntra.com/sports-shoes/fila/fila-women-grey-elvey-lite-running-shoes/1523375/buy?src=search,"Rs. 2,699",http://www.myntra.com/sports-shoes/fila/fila-women-grey-elvey-lite-running-shoes/1523375/buy?src=search,"Rs. 1,889",http://www.myntra.com/sports-shoes/fila/fila-women-grey-elvey-lite-running-shoes/1523375/buy?src=search,(30% off),http://www.myntra.com/sports-shoes/fila/fila-women-grey-elvey-lite-running-shoes/1523375/buy?src=search,"Sizes: 3, 4, 5, 6, 7",http://www.myntra.com/sports-shoes/fila/fila-women-grey-elvey-lite-running-shoes/1523375/buy?src=search,3; 4; 5; 6; 7
http://www.myntra.com/women-footwear,"Qupid\nWomen Neon Pink Cut-Out Gladiators\nRs. 1,999Rs. 1,199(40% off)\nSizes: 36, 37, 37.5, 38, 38.5, 39, 39.5, 40",http://www.myntra.com/flats/qupid/qupid-women-neon-pink-cut-out-gladiators/1404292/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1404292/2016/8/2/11470110344408-Qupid-Women-Neon-Pink-Cut-Out-Gladiators-8371470110333282-1_mini.jpg",Qupid Women Neon Pink Cut-Out Gladiators,http://www.myntra.com/flats/qupid/qupid-women-neon-pink-cut-out-gladiators/1404292/buy?src=search,Qupid,http://www.myntra.com/flats/qupid/qupid-women-neon-pink-cut-out-gladiators/1404292/buy?src=search,Women Neon Pink Cut-Out Gladiators,http://www.myntra.com/flats/qupid/qupid-women-neon-pink-cut-out-gladiators/1404292/buy?src=search,"Rs. 1,999",http://www.myntra.com/flats/qupid/qupid-women-neon-pink-cut-out-gladiators/1404292/buy?src=search,"Rs. 1,199",http://www.myntra.com/flats/qupid/qupid-women-neon-pink-cut-out-gladiators/1404292/buy?src=search,(40% off),http://www.myntra.com/flats/qupid/qupid-women-neon-pink-cut-out-gladiators/1404292/buy?src=search,"Sizes: 36, 37, 37.5, 38, 38.5, 39, 39.5, 40",http://www.myntra.com/flats/qupid/qupid-women-neon-pink-cut-out-gladiators/1404292/buy?src=search,36; 37; 37.5; 38; 38.5; 39; 39.5; 40
http://www.myntra.com/women-footwear,"Mast & Harbour\nWomen Navy & Black Striped Shimmery Flat Shoes\nRs. 1,799Rs. 1,079(40% off)\nSizes: 4, 5, 6, 7, 8",http://www.myntra.com/flats/mast--harbour/mast--harbour-women-navy--black-striped-shimmery-flat-shoes/1426660/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1426660/2016/7/29/11469794966465-Mast--Harbour-Women-Navy--Black-Striped-Espadrilles-8001469794966308-1_mini.jpg",Mast & Harbour Women Navy & Black Striped Shimmery Flat Shoes,http://www.myntra.com/flats/mast--harbour/mast--harbour-women-navy--black-striped-shimmery-flat-shoes/1426660/buy?src=search,Mast & Harbour,http://www.myntra.com/flats/mast--harbour/mast--harbour-women-navy--black-striped-shimmery-flat-shoes/1426660/buy?src=search,Women Navy & Black Striped Shimmery Flat Shoes,http://www.myntra.com/flats/mast--harbour/mast--harbour-women-navy--black-striped-shimmery-flat-shoes/1426660/buy?src=search,"Rs. 1,799",http://www.myntra.com/flats/mast--harbour/mast--harbour-women-navy--black-striped-shimmery-flat-shoes/1426660/buy?src=search,"Rs. 1,079",http://www.myntra.com/flats/mast--harbour/mast--harbour-women-navy--black-striped-shimmery-flat-shoes/1426660/buy?src=search,(40% off),http://www.myntra.com/flats/mast--harbour/mast--harbour-women-navy--black-striped-shimmery-flat-shoes/1426660/buy?src=search,"Sizes: 4, 5, 6, 7, 8",http://www.myntra.com/flats/mast--harbour/mast--harbour-women-navy--black-striped-shimmery-flat-shoes/1426660/buy?src=search,4; 5; 6; 7; 8
http://www.myntra.com/women-footwear,"Shoetopia\nWomen Tan Brown Ballerinas\nRs. 499Rs. 399(20% off)\nSizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/flats/shoetopia/shoetopia-women-tan-brown-ballerinas/1299987/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1299987/2016/4/13/11460529896159-Shoetopia-Women-Flats-6571460529895831-1_mini.jpg",Shoetopia Women Tan Brown Ballerinas,http://www.myntra.com/flats/shoetopia/shoetopia-women-tan-brown-ballerinas/1299987/buy?src=search,Shoetopia,http://www.myntra.com/flats/shoetopia/shoetopia-women-tan-brown-ballerinas/1299987/buy?src=search,Women Tan Brown Ballerinas,http://www.myntra.com/flats/shoetopia/shoetopia-women-tan-brown-ballerinas/1299987/buy?src=search,Rs. 499,http://www.myntra.com/flats/shoetopia/shoetopia-women-tan-brown-ballerinas/1299987/buy?src=search,Rs. 399,http://www.myntra.com/flats/shoetopia/shoetopia-women-tan-brown-ballerinas/1299987/buy?src=search,(20% off),http://www.myntra.com/flats/shoetopia/shoetopia-women-tan-brown-ballerinas/1299987/buy?src=search,"Sizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/flats/shoetopia/shoetopia-women-tan-brown-ballerinas/1299987/buy?src=search,36; 37; 38; 39; 40; 41
http://www.myntra.com/women-footwear,"Reebok\nWomen Navy RealFlex 4.0 Training Shoes\nRs. 4,999\nSizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/reebok/reebok-women-navy-realflex-40-training-shoes/1502496/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1502496/2016/9/21/11474438909256-Reebok-Women-Sports-Shoes-1891474438909119-1_mini.jpg",Reebok Women Navy RealFlex 4.0 Training Shoes,http://www.myntra.com/sports-shoes/reebok/reebok-women-navy-realflex-40-training-shoes/1502496/buy?src=search,Reebok,http://www.myntra.com/sports-shoes/reebok/reebok-women-navy-realflex-40-training-shoes/1502496/buy?src=search,Women Navy RealFlex 4.0 Training Shoes,http://www.myntra.com/sports-shoes/reebok/reebok-women-navy-realflex-40-training-shoes/1502496/buy?src=search,,,"Rs. 4,999",http://www.myntra.com/sports-shoes/reebok/reebok-women-navy-realflex-40-training-shoes/1502496/buy?src=search,,,"Sizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/reebok/reebok-women-navy-realflex-40-training-shoes/1502496/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"Nike\nWomen Blue & Black Flex Adapt Training Shoes\nRs. 6,495Rs. 3,897(Rs. 2,598 off)\nSizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/nike/nike-women-blue--black-flex-adapt-training-shoes/1420994/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1420994/2016/7/22/11469172514991-Nike-Women-Blue--Black-Flex-Adapt-Training-Shoes-3601469172514715-1_mini.jpg",Nike Women Blue & Black Flex Adapt Training Shoes,http://www.myntra.com/sports-shoes/nike/nike-women-blue--black-flex-adapt-training-shoes/1420994/buy?src=search,Nike,http://www.myntra.com/sports-shoes/nike/nike-women-blue--black-flex-adapt-training-shoes/1420994/buy?src=search,Women Blue & Black Flex Adapt Training Shoes,http://www.myntra.com/sports-shoes/nike/nike-women-blue--black-flex-adapt-training-shoes/1420994/buy?src=search,"Rs. 6,495",http://www.myntra.com/sports-shoes/nike/nike-women-blue--black-flex-adapt-training-shoes/1420994/buy?src=search,"Rs. 3,897",http://www.myntra.com/sports-shoes/nike/nike-women-blue--black-flex-adapt-training-shoes/1420994/buy?src=search,"(Rs. 2,598 off)",http://www.myntra.com/sports-shoes/nike/nike-women-blue--black-flex-adapt-training-shoes/1420994/buy?src=search,"Sizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/nike/nike-women-blue--black-flex-adapt-training-shoes/1420994/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"HRX by Hrithik Roshan\nWomen White & Grey Woven Running Shoes\nRs. 2,799Rs. 1,679(40% off)\nSizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white--grey-woven-running-shoes/1432530/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1432530/2016/10/2/11475399187285-HRX-by-Hrithik-Roshan-Women-White--Grey-Woven-Running-Shoes-9031475399187058-1_mini.jpg",HRX by Hrithik Roshan Women White & Grey Woven Running Shoes,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white--grey-woven-running-shoes/1432530/buy?src=search,HRX by Hrithik Roshan,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white--grey-woven-running-shoes/1432530/buy?src=search,Women White & Grey Woven Running Shoes,http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white--grey-woven-running-shoes/1432530/buy?src=search,"Rs. 2,799",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white--grey-woven-running-shoes/1432530/buy?src=search,"Rs. 1,679",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white--grey-woven-running-shoes/1432530/buy?src=search,(40% off),http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white--grey-woven-running-shoes/1432530/buy?src=search,"Sizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-white--grey-woven-running-shoes/1432530/buy?src=search,36; 37; 38; 39; 40; 41
http://www.myntra.com/women-footwear,"DressBerry\nWomen Brick Red Pointy-Toed Flat Shoes\nRs. 1,999Rs. 999(50% off)\nSizes: 3, 4, 5, 6, 8",http://www.myntra.com/flats/dressberry/dressberry-women-brick-red-pointy-toed-flat-shoes/1429393/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1429393/2016/7/19/11468912283868-DressBerry-Women-Maroon-Flat-Shoes-1901468912282768-1_mini.jpg",DressBerry Women Brick Red Pointy-Toed Flat Shoes,http://www.myntra.com/flats/dressberry/dressberry-women-brick-red-pointy-toed-flat-shoes/1429393/buy?src=search,DressBerry,http://www.myntra.com/flats/dressberry/dressberry-women-brick-red-pointy-toed-flat-shoes/1429393/buy?src=search,Women Brick Red Pointy-Toed Flat Shoes,http://www.myntra.com/flats/dressberry/dressberry-women-brick-red-pointy-toed-flat-shoes/1429393/buy?src=search,"Rs. 1,999",http://www.myntra.com/flats/dressberry/dressberry-women-brick-red-pointy-toed-flat-shoes/1429393/buy?src=search,Rs. 999,http://www.myntra.com/flats/dressberry/dressberry-women-brick-red-pointy-toed-flat-shoes/1429393/buy?src=search,(50% off),http://www.myntra.com/flats/dressberry/dressberry-women-brick-red-pointy-toed-flat-shoes/1429393/buy?src=search,"Sizes: 3, 4, 5, 6, 8",http://www.myntra.com/flats/dressberry/dressberry-women-brick-red-pointy-toed-flat-shoes/1429393/buy?src=search,3; 4; 5; 6; 8
http://www.myntra.com/women-footwear,"Marc Loire\nWomen Bronze-Toned Heeled Boots\nRs. 2,699Rs. 1,349(50% off)\nSizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/heels/marc-loire/marc-loire-women-bronze-toned-heeled-boots/1055804/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1055804/2015/11/3/11446543150172-Marc-Loire-Women-Bronze-Toned-Heeled-Boots-2051446543149732-1_mini.jpg",Marc Loire Women Bronze-Toned Heeled Boots,http://www.myntra.com/heels/marc-loire/marc-loire-women-bronze-toned-heeled-boots/1055804/buy?src=search,Marc Loire,http://www.myntra.com/heels/marc-loire/marc-loire-women-bronze-toned-heeled-boots/1055804/buy?src=search,Women Bronze-Toned Heeled Boots,http://www.myntra.com/heels/marc-loire/marc-loire-women-bronze-toned-heeled-boots/1055804/buy?src=search,"Rs. 2,699",http://www.myntra.com/heels/marc-loire/marc-loire-women-bronze-toned-heeled-boots/1055804/buy?src=search,"Rs. 1,349",http://www.myntra.com/heels/marc-loire/marc-loire-women-bronze-toned-heeled-boots/1055804/buy?src=search,(50% off),http://www.myntra.com/heels/marc-loire/marc-loire-women-bronze-toned-heeled-boots/1055804/buy?src=search,"Sizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/heels/marc-loire/marc-loire-women-bronze-toned-heeled-boots/1055804/buy?src=search,36; 37; 38; 39; 40; 41
http://www.myntra.com/women-footwear,"Reebok\nWomen Charcoal Grey Reeflex Sports Sandals\nRs. 1,999Rs. 1,099(45% off)\nSizes: 4, 5, 6, 7",http://www.myntra.com/sports-sandals/reebok/reebok-women-charcoal-grey-reeflex-sports-sandals/1232582/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1232582/2016/3/10/11457592446491-Reebok-Women-Charcoal-Grey-Reeflex-Sports-Sandals-4171457592446126-1_mini.jpg",Reebok Women Charcoal Grey Reeflex Sports Sandals,http://www.myntra.com/sports-sandals/reebok/reebok-women-charcoal-grey-reeflex-sports-sandals/1232582/buy?src=search,Reebok,http://www.myntra.com/sports-sandals/reebok/reebok-women-charcoal-grey-reeflex-sports-sandals/1232582/buy?src=search,Women Charcoal Grey Reeflex Sports Sandals,http://www.myntra.com/sports-sandals/reebok/reebok-women-charcoal-grey-reeflex-sports-sandals/1232582/buy?src=search,"Rs. 1,999",http://www.myntra.com/sports-sandals/reebok/reebok-women-charcoal-grey-reeflex-sports-sandals/1232582/buy?src=search,"Rs. 1,099",http://www.myntra.com/sports-sandals/reebok/reebok-women-charcoal-grey-reeflex-sports-sandals/1232582/buy?src=search,(45% off),http://www.myntra.com/sports-sandals/reebok/reebok-women-charcoal-grey-reeflex-sports-sandals/1232582/buy?src=search,"Sizes: 4, 5, 6, 7",http://www.myntra.com/sports-sandals/reebok/reebok-women-charcoal-grey-reeflex-sports-sandals/1232582/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"Nike\nWomen Grey Printed Free TR 6 Training Shoes\nRs. 8,995Rs. 5,397(40% off)\nSizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/nike/nike-women-grey-printed-free-tr-6-training-shoes/1421001/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1421001/2016/7/13/11468397949001-Nike-Women-Grey-Printed-Free-TR-6-Training-Shoes-1741468397948832-1_mini.jpg",Nike Women Grey Printed Free TR 6 Training Shoes,http://www.myntra.com/sports-shoes/nike/nike-women-grey-printed-free-tr-6-training-shoes/1421001/buy?src=search,Nike,http://www.myntra.com/sports-shoes/nike/nike-women-grey-printed-free-tr-6-training-shoes/1421001/buy?src=search,Women Grey Printed Free TR 6 Training Shoes,http://www.myntra.com/sports-shoes/nike/nike-women-grey-printed-free-tr-6-training-shoes/1421001/buy?src=search,"Rs. 8,995",http://www.myntra.com/sports-shoes/nike/nike-women-grey-printed-free-tr-6-training-shoes/1421001/buy?src=search,"Rs. 5,397",http://www.myntra.com/sports-shoes/nike/nike-women-grey-printed-free-tr-6-training-shoes/1421001/buy?src=search,(40% off),http://www.myntra.com/sports-shoes/nike/nike-women-grey-printed-free-tr-6-training-shoes/1421001/buy?src=search,"Sizes: 4, 5, 6, 7",http://www.myntra.com/sports-shoes/nike/nike-women-grey-printed-free-tr-6-training-shoes/1421001/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"Adidas\nWomen Navy Argo Sports Sandals\nRs. 2,499Rs. 1,374(45% off)\nSizes: 4, 5, 6, 7",http://www.myntra.com/sports-sandals/adidas/adidas-women-navy-argo-sports-sandals/1279538/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1279538/2016/4/26/11461652818251-Adidas-Women-Navy-Argo-Sports-Sandals-3301461652817972-1_mini.jpg",Adidas Women Navy Argo Sports Sandals,http://www.myntra.com/sports-sandals/adidas/adidas-women-navy-argo-sports-sandals/1279538/buy?src=search,Adidas,http://www.myntra.com/sports-sandals/adidas/adidas-women-navy-argo-sports-sandals/1279538/buy?src=search,Women Navy Argo Sports Sandals,http://www.myntra.com/sports-sandals/adidas/adidas-women-navy-argo-sports-sandals/1279538/buy?src=search,"Rs. 2,499",http://www.myntra.com/sports-sandals/adidas/adidas-women-navy-argo-sports-sandals/1279538/buy?src=search,"Rs. 1,374",http://www.myntra.com/sports-sandals/adidas/adidas-women-navy-argo-sports-sandals/1279538/buy?src=search,(45% off),http://www.myntra.com/sports-sandals/adidas/adidas-women-navy-argo-sports-sandals/1279538/buy?src=search,"Sizes: 4, 5, 6, 7",http://www.myntra.com/sports-sandals/adidas/adidas-women-navy-argo-sports-sandals/1279538/buy?src=search,4; 5; 6; 7
http://www.myntra.com/women-footwear,"Puma\nWomen Blue Evader XT Training Shoes\nRs. 4,999Rs. 3,499(30% off)\nSizes: 4, 5, 7, 8",http://www.myntra.com/sports-shoes/puma/puma-women-blue-evader-xt-training-shoes/1434877/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1434877/2016/8/26/11472202794685-PUMA-Women-Purple-Training-Shoes-2341472202794471-1_mini.jpg",PUMA Women Blue Evader XT Training Shoes,http://www.myntra.com/sports-shoes/puma/puma-women-blue-evader-xt-training-shoes/1434877/buy?src=search,Puma,http://www.myntra.com/sports-shoes/puma/puma-women-blue-evader-xt-training-shoes/1434877/buy?src=search,Women Blue Evader XT Training Shoes,http://www.myntra.com/sports-shoes/puma/puma-women-blue-evader-xt-training-shoes/1434877/buy?src=search,"Rs. 4,999",http://www.myntra.com/sports-shoes/puma/puma-women-blue-evader-xt-training-shoes/1434877/buy?src=search,"Rs. 3,499",http://www.myntra.com/sports-shoes/puma/puma-women-blue-evader-xt-training-shoes/1434877/buy?src=search,(30% off),http://www.myntra.com/sports-shoes/puma/puma-women-blue-evader-xt-training-shoes/1434877/buy?src=search,"Sizes: 4, 5, 7, 8",http://www.myntra.com/sports-shoes/puma/puma-women-blue-evader-xt-training-shoes/1434877/buy?src=search,4; 5; 7; 8
http://www.myntra.com/women-footwear,"Adidas NEO\nWomen Grey Coneo Qt Sneakers\nRs. 3,599Rs. 2,159(40% off)\nSizes: 5, 6, 7, 8",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-grey-coneo-qt-sneakers/1501324/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1501324/2016/9/22/11474533665079-Adidas-NEO-Men-Grey-Solid-Regular-Sneakers-6481474533664917-1_mini.jpg",Adidas NEO Women Grey Coneo Qt Sneakers,http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-grey-coneo-qt-sneakers/1501324/buy?src=search,Adidas NEO,http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-grey-coneo-qt-sneakers/1501324/buy?src=search,Women Grey Coneo Qt Sneakers,http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-grey-coneo-qt-sneakers/1501324/buy?src=search,"Rs. 3,599",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-grey-coneo-qt-sneakers/1501324/buy?src=search,"Rs. 2,159",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-grey-coneo-qt-sneakers/1501324/buy?src=search,(40% off),http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-grey-coneo-qt-sneakers/1501324/buy?src=search,"Sizes: 5, 6, 7, 8",http://www.myntra.com/casual-shoes/adidas-neo/adidas-neo-women-grey-coneo-qt-sneakers/1501324/buy?src=search,5; 6; 7; 8
http://www.myntra.com/women-footwear,"Adidas\nWomen Blue Escape 2.0 Sports Sandals\nRs. 2,299Rs. 1,149(50% off)\nSizes: 4, 5, 6, 7, 8",http://www.myntra.com/sports-sandals/adidas/adidas-women-blue-escape-20-sports-sandals/1100421/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1100421/2015/12/22/11450767623651-Adidas-Women-Sports-Sandals-3431450767623127-1_mini.jpg",Adidas Women Blue Escape 2.0 Sports Sandals,http://www.myntra.com/sports-sandals/adidas/adidas-women-blue-escape-20-sports-sandals/1100421/buy?src=search,Adidas,http://www.myntra.com/sports-sandals/adidas/adidas-women-blue-escape-20-sports-sandals/1100421/buy?src=search,Women Blue Escape 2.0 Sports Sandals,http://www.myntra.com/sports-sandals/adidas/adidas-women-blue-escape-20-sports-sandals/1100421/buy?src=search,"Rs. 2,299",http://www.myntra.com/sports-sandals/adidas/adidas-women-blue-escape-20-sports-sandals/1100421/buy?src=search,"Rs. 1,149",http://www.myntra.com/sports-sandals/adidas/adidas-women-blue-escape-20-sports-sandals/1100421/buy?src=search,(50% off),http://www.myntra.com/sports-sandals/adidas/adidas-women-blue-escape-20-sports-sandals/1100421/buy?src=search,"Sizes: 4, 5, 6, 7, 8",http://www.myntra.com/sports-sandals/adidas/adidas-women-blue-escape-20-sports-sandals/1100421/buy?src=search,4; 5; 6; 7; 8
http://www.myntra.com/women-footwear,"Shoetopia\nWomen Tan Brown Platforms\nRs. 499Rs. 399(20% off)\nSizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/heels/shoetopia/shoetopia-women-tan-brown-platforms/1407675/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1407675/2016/6/23/11466677547351-Shoetopia-Women-Heels-2551466677547167-1_mini.jpg",Shoetopia Women Tan Brown Platforms,http://www.myntra.com/heels/shoetopia/shoetopia-women-tan-brown-platforms/1407675/buy?src=search,Shoetopia,http://www.myntra.com/heels/shoetopia/shoetopia-women-tan-brown-platforms/1407675/buy?src=search,Women Tan Brown Platforms,http://www.myntra.com/heels/shoetopia/shoetopia-women-tan-brown-platforms/1407675/buy?src=search,Rs. 499,http://www.myntra.com/heels/shoetopia/shoetopia-women-tan-brown-platforms/1407675/buy?src=search,Rs. 399,http://www.myntra.com/heels/shoetopia/shoetopia-women-tan-brown-platforms/1407675/buy?src=search,(20% off),http://www.myntra.com/heels/shoetopia/shoetopia-women-tan-brown-platforms/1407675/buy?src=search,"Sizes: 36, 37, 38, 39, 40, 41",http://www.myntra.com/heels/shoetopia/shoetopia-women-tan-brown-platforms/1407675/buy?src=search,36; 37; 38; 39; 40; 41
http://www.myntra.com/women-footwear,"Lavie\nWomen Beige Wedges\nRs. 2,399Rs. 959(60% off)\nSizes: 37, 38, 39, 40",http://www.myntra.com/heels/lavie/lavie-women-beige-wedges/1504942/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1504942/2016/9/30/11475217687492-Lavie-Women-Flats-2681475217687298-1_mini.jpg",Lavie Women Beige Wedges,http://www.myntra.com/heels/lavie/lavie-women-beige-wedges/1504942/buy?src=search,Lavie,http://www.myntra.com/heels/lavie/lavie-women-beige-wedges/1504942/buy?src=search,Women Beige Wedges,http://www.myntra.com/heels/lavie/lavie-women-beige-wedges/1504942/buy?src=search,"Rs. 2,399",http://www.myntra.com/heels/lavie/lavie-women-beige-wedges/1504942/buy?src=search,Rs. 959,http://www.myntra.com/heels/lavie/lavie-women-beige-wedges/1504942/buy?src=search,(60% off),http://www.myntra.com/heels/lavie/lavie-women-beige-wedges/1504942/buy?src=search,"Sizes: 37, 38, 39, 40",http://www.myntra.com/heels/lavie/lavie-women-beige-wedges/1504942/buy?src=search,37; 38; 39; 40
http://www.myntra.com/women-footwear,"Mast & Harbour\nWomen Navy Canvas Shoes\nRs. 1,999Rs. 1,399(30% off)\nSizes: 4, 5, 6, 7, 8",http://www.myntra.com/casual-shoes/mast--harbour/mast--harbour-women-navy-canvas-shoes/1411488/buy?src=search,"http://assets.myntassets.com/h_240,q_95,w_180/v1/assets/images/1411488/2016/7/27/11469617572840-Mast--Harbour-Women-Casual-Shoes-1481469617572650-1_mini.jpg",Mast & Harbour Women Navy Canvas Shoes,http://www.myntra.com/casual-shoes/mast--harbour/mast--harbour-women-navy-canvas-shoes/1411488/buy?src=search,Mast & Harbour,http://www.myntra.com/casual-shoes/mast--harbour/mast--harbour-women-navy-canvas-shoes/1411488/buy?src=search,Women Navy Canvas Shoes,http://www.myntra.com/casual-shoes/mast--harbour/mast--harbour-women-navy-canvas-shoes/1411488/buy?src=search,"Rs. 1,999",http://www.myntra.com/casual-shoes/mast--harbour/mast--harbour-women-navy-canvas-shoes/1411488/buy?src=search,"Rs. 1,399",http://www.myntra.com/casual-shoes/mast--harbour/mast--harbour-women-navy-canvas-shoes/1411488/buy?src=search,(30% off),http://www.myntra.com/casual-shoes/mast--harbour/mast--harbour-women-navy-canvas-shoes/1411488/buy?src=search,"Sizes: 4, 5, 6, 7, 8",http://www.myntra.com/casual-shoes/mast--harbour/mast--harbour-women-navy-canvas-shoes/1411488/buy?src=search,4; 5; 6; 7; 8
